0x6a
0x112
0x2bd
0x3a4
0x400
0x4e7
0x520
0x588
0x704
0x757
0x77d
0x7a3
0x7c9
0x819
0x8b4
0x92d
0x953
0x971
0x979
0x9a0
0x9a5
0x9e9
0xa0f
0xb54
0xb5f
0xbe9
0xc2d
0xc53
0xc79
0xcc5
0xd35
0xd56
0xd5b
0xd9f
0xe03
0xe29
0xee0
0xef3
0xf1f
0xfe3
0x1027
0x1071
0x10d5
0x1113
0x1143
0x1169
0x130e
0x1401
0x1408
0x1418
0x1446
0x1515
0x151c
0x153e
0x154e
0x1568
0x15d7
0x16a9
0x16ce
0x16d5
0x174a
0x197b
0x19b4
0x1b64
0x1beb
0x1c24
0x1c94
0x1d78
0x2031
0x206a
0x2105
0x213e
0x2183
0x2191
0x2205
0x2298
0x239f
0x23e4
0x24ba
0x258b
0x2596
0x2603
0x263c
0x267e
0x275a
0x2827
0x286f
0x2899
0x28e8
0x296e
0x29c8
0x29f4
0x29f9
0x2b99
0x2bc5
0x2e8e
0x2f53
0x2f8c
0x2fc5
0x3055
0x308e
0x30da
0x31bc
0x31e6
0x3342
0x35c6
0x3816
0x3c24
0x3c74
0x3c82
0x3c9c
0x3ce2
0x3f05
0x4053
0x408c
0x4236
0x4254
0x4259
0x434d
0x436f
