0x339	0x3135	320
0x941	0x3535	320
0x12ec	0x333438	320
0x1607	0x306135	320
0x1621	0x313735	320
0x1639	0x363935	320
0x164d	0x326235	320
0x1661	0x343735	320
0x167b	0x336635	320
0x16a1	0x363335	320
0x16bb	0x356635	320
0x17c5	0x656335	320
0x202c	0x66323332343134	3695156
0x202c	0x353738303633	3695156
0x202c	0x62646436	500432381
0x202c	0x3134363130	3695156
0x202c	0x64356236303030	3695156
0x202c	0x656335	2144534270
0x202c	0x66303231393136	3695156
0x202c	0x386234	2147483647
0x202c	0x65356236303030	3695156
0x202c	0x63333738646161	3695156
0x202c	0x623438	2144742907
0x202c	0x31656530	1322450179
0x202c	0x6237356433	3695156
0x202c	0x64356236313137	3695156
0x202c	0x37663935643931	3695156
0x202c	0x626566	2144730317
0x202c	0x64356238313031	3695156
0x202c	0x64356236313234	3695156
0x202c	0x643831363030	3695156
0x202c	0x3036363833	3695156
0x202c	0x65313836636433	3695156
0x202c	0x613537656164	3695156
0x20a6	0x66323332343134	320
0x20a6	0x353738303633	320
0x20a6	0x3134363130	320
0x20a6	0x64356236303030	320
0x20a6	0x66303231393136	320
0x20a6	0x65356236303030	320
0x20a6	0x63333738646161	320
0x20a6	0x6237356433	320
0x20a6	0x64356236313137	320
0x20a6	0x37663935643931	320
0x20a6	0x64356238313031	320
0x20a6	0x64356236313234	320
0x20a6	0x643831363030	320
0x20a6	0x3036363833	320
0x20a6	0x65313836636433	320
0x20a6	0x613537656164	320
0x2d01	0x66323332343134	6435896
0x2d01	0x353738303633	6435896
0x2d01	0x62646436	503173121
0x2d01	0x3134363130	6435896
0x2d01	0x64356236303030	6435896
0x2d01	0x656335	2147275010
0x2d01	0x66303231393136	6435896
0x2d01	0x65356236303030	6435896
0x2d01	0x63333738646161	6435896
0x2d01	0x623438	2147483647
0x2d01	0x31656530	1325190919
0x2d01	0x6237356433	6435896
0x2d01	0x64356236313137	6435896
0x2d01	0x37663935643931	6435896
0x2d01	0x626566	2147471057
0x2d01	0x64356238313031	6435896
0x2d01	0x64356236313234	6435896
0x2d01	0x643831363030	6435896
0x2d01	0x3036363833	6435896
0x2d01	0x65313836636433	6435896
0x2d01	0x613537656164	6435896
0x2ed8	0x66323332343134	320
0x2ed8	0x353738303633	320
0x2ed8	0x3134363130	320
0x2ed8	0x64356236303030	320
0x2ed8	0x66303231393136	320
0x2ed8	0x65356236303030	320
0x2ed8	0x63333738646161	320
0x2ed8	0x6237356433	320
0x2ed8	0x64356236313137	320
0x2ed8	0x37663935643931	320
0x2ed8	0x64356238313031	320
0x2ed8	0x64356236313234	320
0x2ed8	0x643831363030	320
0x2ed8	0x3036363833	320
0x2ed8	0x65313836636433	320
0x2ed8	0x613537656164	320
0x2ef3	0x363030	320
0x33b2	0x626566	320
0x3448	0x66323332343134	320
0x3448	0x353738303633	320
0x3448	0x3134363130	320
0x3448	0x64356236303030	320
0x3448	0x66303231393136	320
0x3448	0x65356236303030	320
0x3448	0x63333738646161	320
0x3448	0x6237356433	320
0x3448	0x64356236313137	320
0x3448	0x37663935643931	320
0x3448	0x64356238313031	320
0x3448	0x64356236313234	320
0x3448	0x643831363030	320
0x3448	0x3036363833	320
0x3448	0x65313836636433	320
0x3448	0x613537656164	320
0x4140	0x66323332343134	320
0x4140	0x353738303633	320
0x4140	0x3134363130	320
0x4140	0x64356236303030	320
0x4140	0x66303231393136	320
0x4140	0x65356236303030	320
0x4140	0x63333738646161	320
0x4140	0x6237356433	320
0x4140	0x64356236313137	320
0x4140	0x37663935643931	320
0x4140	0x64356238313031	320
0x4140	0x64356236313234	320
0x4140	0x643831363030	320
0x4140	0x3036363833	320
0x4140	0x65313836636433	320
0x4140	0x613537656164	320
0x4745	0x3435	320
0x4745	0x3535	64
0x4a77	0x66323332343134	2147483647
0x4a77	0x353738303633	2147483647
0x4a77	0x3134363130	2147483647
0x4a77	0x64356236303030	2147483647
0x4a77	0x66303231393136	2147483647
0x4a77	0x65356236303030	2147483647
0x4a77	0x63333738646161	2147483647
0x4a77	0x6237356433	2147483647
0x4a77	0x64356236313137	2147483647
0x4a77	0x37663935643931	2147483647
0x4a77	0x64356238313031	2147483647
0x4a77	0x64356236313234	2147483647
0x4a77	0x643831363030	2147483647
0x4a77	0x3036363833	2147483647
0x4a77	0x65313836636433	2147483647
0x4a77	0x613537656164	2147483647
0x4a83	0x66323332343134	320
0x4a83	0x353738303633	320
0x4a83	0x3134363130	320
0x4a83	0x64356236303030	320
0x4a83	0x66303231393136	320
0x4a83	0x65356236303030	320
0x4a83	0x63333738646161	320
0x4a83	0x6237356433	320
0x4a83	0x64356236313137	320
0x4a83	0x37663935643931	320
0x4a83	0x64356238313031	320
0x4a83	0x64356236313234	320
0x4a83	0x643831363030	320
0x4a83	0x3036363833	320
0x4a83	0x65313836636433	320
0x4a83	0x613537656164	320
0x4c42	0x3831	112
0x4c42	0x3761	320
0x171	0x66323332343134	320
0x171	0x353738303633	320
0x171	0x3134363130	320
0x171	0x64356236303030	320
0x171	0x66303231393136	320
0x171	0x65356236303030	320
0x171	0x63333738646161	320
0x171	0x6237356433	320
0x171	0x64356236313137	320
0x171	0x37663935643931	320
0x171	0x64356238313031	320
0x171	0x64356236313234	320
0x171	0x643831363030	320
0x171	0x3036363833	320
0x171	0x65313836636433	320
0x171	0x613537656164	320
0x1e6	0x66323332343134	320
0x1e6	0x353738303633	320
0x1e6	0x3134363130	320
0x1e6	0x64356236303030	320
0x1e6	0x66303231393136	320
0x1e6	0x65356236303030	320
0x1e6	0x63333738646161	320
0x1e6	0x6237356433	320
0x1e6	0x64356236313137	320
0x1e6	0x37663935643931	320
0x1e6	0x64356238313031	320
0x1e6	0x64356236313234	320
0x1e6	0x643831363030	320
0x1e6	0x3036363833	320
0x1e6	0x65313836636433	320
0x1e6	0x613537656164	320
0x1fc	0x66323332343134	320
0x1fc	0x353738303633	320
0x1fc	0x3134363130	320
0x1fc	0x64356236303030	320
0x1fc	0x66303231393136	320
0x1fc	0x65356236303030	320
0x1fc	0x63333738646161	320
0x1fc	0x6237356433	320
0x1fc	0x64356236313137	320
0x1fc	0x37663935643931	320
0x1fc	0x64356238313031	320
0x1fc	0x64356236313234	320
0x1fc	0x643831363030	320
0x1fc	0x3036363833	320
0x1fc	0x65313836636433	320
0x1fc	0x613537656164	320
0x285	0x62646436	320
0x2e5	0x66323332343134	320
0x2e5	0x353738303633	320
0x2e5	0x3134363130	320
0x2e5	0x64356236303030	320
0x2e5	0x66303231393136	320
0x2e5	0x65356236303030	320
0x2e5	0x63333738646161	320
0x2e5	0x6237356433	320
0x2e5	0x64356236313137	320
0x2e5	0x37663935643931	320
0x2e5	0x64356238313031	320
0x2e5	0x64356236313234	320
0x2e5	0x643831363030	320
0x2e5	0x3036363833	320
0x2e5	0x65313836636433	320
0x2e5	0x613537656164	320
0x13c0	0x66323332343134	320
0x13c0	0x353738303633	320
0x13c0	0x3134363130	320
0x13c0	0x64356236303030	320
0x13c0	0x66303231393136	320
0x13c0	0x65356236303030	320
0x13c0	0x63333738646161	320
0x13c0	0x6237356433	320
