0x12b
0x139
0x1a5
0x269
0x392
0x397
0x409
0x4dd
0x5f8
0x6c9
0x7b9
0x7d7
0x80c
0x92c
0xb0a
0xb28
0xd61
0xd9a
0xdf2
0xe14
0xe7c
0xe9a
0x10c6
0x137b
0x13a3
0x13b8
