0x3f	0x6631
0x1d	0x61386638303663
0x2e	0x363535
0x33	0x3235
0x38	0x39613132
0x48	0x3136
0x4f	0x3761
0x5c	0x3730
0x61	0x63613231663538
0x6b	0x3263306635
0x73	0x643030
0x79	0x6636
0x7c	0x61636662
0x81	0x65336233363233
0x89	0x3866353131
0x92	0x38316365656434
