0x29f
0x301
0x3a6
0x3d6
0x3df
0x3f8
0x541
0x55a
0x67a
0x6be
0x702
0x738
0x746
0x7b4
0x7bf
0x7e3
0x807
0x820
0x864
0x8b3
0x8ef
0x960
0x9fc
0xa40
0xb66
0xb6b
0xc80
0xcc4
0xd08
0xd50
0xd94
0xdd8
0xef8
0xf65
0xfb5
0xff1
0x1015
0x1030
0x1078
0x1086
0x122b
0x1313
0x14a4
0x14c4
0x1518
0x1546
0x1558
0x15a0
0x15ac
0x15be
0x1616
0x1646
0x1666
0x1772
0x17a4
0x1af4
0x1b12
0x1bdb
0x1bfe
0x1eb8
0x1ed8
0x1f78
0x1f7d
0x1fae
0x1fb8
0x2040
0x2066
0x2088
0x2174
0x2194
0x21b4
0x224a
0x2254
0x23bf
0x2525
0x2668
0x286d
0x28ee
0x28f3
0x2932
0x2b13
0x2b53
0x2b6e
0x2b75
0x2b88
0x2bba
