0x1f
0x80
0x1fd
0x220
0x299
0x2dd
0x2e8
0x2fe
0x314
0x437
0x682
0x8f6
0xa08
0xa11
0xa28
0xac5
0xb2e
0xb37
0xb4b
0xcb0
0xfbf
0xfde
0x10dd
0x1211
0x12e6
0x1460
0x14ba
0x155a
0x1592
0x1a0c
0x1b0b
0x1c90
0x1e70
0x1e94
0x1ea8
0x1eb5
0x1f3b
0x1f47
0x208e
0x20ac
0x20fe
0x2103
0x2199
0x21bd
0x22bf
0x22e0
0x231a
0x2321
0x25c9
0x274a
0x2894
0x2993
0x2a29
0x2a32
0x2b39
0x2bf1
0x2ca9
0x31ad
0x3426
0x34c2
0x34d2
0x3667
0x38d0
0x3a66
0x3a84
0x3c22
0x3d20
0x3ffc
0x41ec
0x4252
0x4394
0x4643
0x4664
0x46ba
0x4874
0x4978
0x4aab
0x4adc
0x4bcc
0x4d00
0x4d36
0x4e6c
0x4f32
0x5055
0x5086
0x50cd
0x520d
0x523e
0x5330
0x538e
0x543e
0x5476
0x5498
0x54a8
0x54ba
0x54e6
0x54fe
0x552c
0x556a
0x557d
0x5586
0x559e
0x5645
0x5948
0x5bde
0x5d01
0x5db5
0x5e1d
0x5e7c
0x5ec3
0x5fba
0x600b
0x6040
0x61ef
0x62c3
0x66b6
0x673b
0x676c
0x68c9
0x697d
0x69fb
0x6a12
0x6dbd
0x6e71
0x6f25
0x6f3c
0x6f58
