0x1b9
0x220
0x241
0x3d5
0x3e3
0x409
0x427
0x49e
0x4b1
0x4fd
0x51b
0x52d
0x58c
0x591
0x5af
0x5b7
0x5dd
0x603
0x686
0x69b
0x6b2
0x6bc
0x6e4
0x6e9
0x700
0x807
0x871
0x944
0x94d
0x99c
0xd26
0xeb8
0xf7e
0x1258
0x133a
0x13df
0x13f4
0x15de
0x15f4
0x1635
0x1722
0x172b
0x18aa
0x18b4
0x18f2
0x1be0
0x1c0c
0x1c36
0x1c5d
0x1c88
0x1d37
0x1d52
0x1d8a
0x1e49
0x1edd
0x1efb
