0x9c
0x179
0x244
0x395
0x42f
0x4c5
0x547
0x568
0x56d
0x5f1
0x630
0x635
0x6ff
0x743
0x788
0x78d
0x7c6
0x7ea
0x991
0xcb9
0xd20
0xd62
0xd90
0xe51
0xee9
0x10c5
0x11a8
0x1260
0x139d
0x13e7
0x151e
0x153c
0x1564
0x15c7
0x15ce
0x15f0
0x1600
0x1667
0x1851
0x1978
0x19a2
0x1a90
0x1c3b
0x1cb7
