0x14d
0x347
0x3b8
0x3c7
0x3e6
0x64a
0x85c
0x861
0x935
0x9ac
0x9b1
0x9d6
0x9db
0x9fa
0xa05
0xae3
0xc77
0xc8e
0xcb8
0xcbd
0xce7
0xec0
0xf5a
0xffe
0x1070
0x107b
0x10e2
0x10ed
0x12ec
0x1322
0x1349
0x136a
0x138c
0x1391
0x1442
0x149a
0x1526
0x1552
0x157a
0x159e
0x1656
0x1787
0x19a2
0x1a39
0x1b51
0x1b8a
0x1d8a
0x1e4e
0x1ed2
0x2374
0x239e
0x23b2
0x2437
0x254f
0x2588
0x2784
0x27b8
0x29a2
0x29e0
0x2b10
0x2cb6
0x2cce
0x2d18
0x2d3e
0x2e34
0x2e70
0x2fa0
0x2fd2
0x2fd7
0x30d6
0x30db
0x326e
0x328c
0x32b2
0x33f4
0x340c
0x355c
0x3572
0x36c2
0x379a
0x3842
0x3847
0x385a
0x38b6
0x390c
0x3944
0x3953
0x3964
0x39c8
0x39e6
0x39eb
0x39fc
0x3ab1
