0xc2
0x191
0x1bf
0x295
0x2ac
0x61a
0x625
0x68e
0x6bd
0x80b
0x998
0xab0
0xab5
0xb30
0xb7d
0xe9a
0xf3f
0x1005
0x10e6
0x1138
0x11fc
0x1221
0x124e
0x1300
0x1410
0x1420
0x158b
0x1609
0x1d5b
0x1f62
0x1f80
0x20ea
0x2243
0x24d2
0x25c8
0x276e
0x2a50
0x2a88
0x2eab
0x2f30
0x3075
0x30ae
0x32a8
0x32b8
0x33ed
0x3416
0x3426
0x346d
0x35c1
0x35c8
0x35ea
0x35fa
0x3760
0x38f0
0x392e
0x39a8
0x39ad
0x39da
0x3a44
0x3a86
0x3d35
0x3dae
0x3dec
0x3e05
0x3e41
