0xd6
0x19f
0x248
0x394
0x3f5
0x416
0x48f
0x4a6
0x5ff
0x625
0x682
0x689
0x751
0x804
0x80b
0x84f
0x875
0x92b
0x93f
0x960
0x965
0x9aa
0x9af
0x9ee
0x9f3
0xbd3
0xd01
0xd0e
0xd3a
0xdb8
0xe05
0xf6a
0xf80
0xfa3
0xfad
0x1122
0x11e9
0x120f
0x13ab
0x1419
0x14a7
0x14ae
0x14d0
0x14e0
0x152c
0x1559
0x1560
0x169d
0x171f
0x1750
0x176a
0x189c
0x18fb
0x1927
0x19ef
0x1a30
0x1af1
0x1bf4
0x1cdf
0x1f4f
0x20d8
0x212d
0x214f
0x2171
0x217a
0x218b
