0x5e
0xeb
0x157
0x170
0x1c2
0x200
0x288
0x332
0x44a
0x488
0x5c6
0x604
0x68c
0x798
0x80e
0x9c5
0xad5
0xbc5
0xc2e
0xd8d
0xf9d
0xfe0
0xff0
0x1073
0x10e7
0x13bf
0x13f3
