0x1f
0x80
0xaa
0x179
0x1d3
0x201
0x27a
0x2d7
0x4c8
0x604
0x6a6
0x6b9
0x751
0x805
0x953
0x974
0x9f6
0xa90
0xb7d
0xb94
0xcb1
0xd2c
0xd79
0xd98
0x103e
0x113b
0x1201
0x13a0
0x13f2
0x1424
0x14b6
0x14db
0x14f0
0x1508
0x1742
0x18ab
0x1935
0x2087
0x228e
0x22ac
0x2416
0x256f
0x27e8
0x29d6
0x2a9f
0x2acc
0x2c72
0x2e8e
0x2ec8
0x312c
0x3587
0x360c
0x3751
0x378a
0x3994
0x3ac9
0x3b02
0x3b49
0x3c9d
0x3cd6
0x3e3c
0x3fcc
0x40b6
0x4120
0x4411
0x4490
0x44e6
0x44eb
0x44fc
0x456a
0x457d
