0x8d
0x14f
0x4b0
0x50a
0x655
0x6e9
0x748
0x774
0x8ea
0x99e
0xb82
0xc32
0xc34
0xd68
0xe13
0xe42
0xf6c
0xf87
0xfac
0x1030
0x10e4
0x1194
0x12c8
0x1378
0x1476
0x1494
0x14ae
0x14ca
0x1559
0x1560
0x1595
0x159c
0x15d4
0x15f4
0x175c
0x1810
0x19f4
0x1bda
0x1dc0
0x1e6b
0x1ef3
0x2032
0x21de
0x2285
0x2436
0x2668
0x26b2
0x26bb
0x26cb
