0x17c
0x420
0x485
0x666
0x70c
0x723
0x733
0x747
0x784
0x793
0x7d1
0x818
0x82a
0x89d
0x8df
0xbee
0xbfa
0xbfd
0xc0f
0xc1b
0xc27
0xc32
0xc74
0x13dd
0x1419
