0x17b
0x1b2
0x6e2
0x7ae
0x121c
0x1471
0x1557
0x187e
0x1901
0x190a
0x1d7c
0x2090
0x217a
0x2478
0x24d6
0x2791
0x2dab
0x2f27
0x2fae
0x320f
0x3373
0x3554
0x35f0
0x38cf
0x3a53
0x3bb5
0x3d40
0x3d5b
