0x30a
0x5d2
0x7f4
0x81e
0x8aa
0x8ba
0x8cc
0x97c
0xada
0xb27
0xba0
0xc38
0xc84
0xd52
0xea0
0xeda
0xf06
0xf92
0x1033
0x1094
0x1159
0x1166
0x120c
0x135e
0x136c
0x1465
0x14b4
0x14cc
0x1554
0x155e
0x15f0
0x162c
0x1747
0x1784
0x18ce
0x190a
0x192e
0x1968
0x1b36
0x1b50
0x1c0a
0x1c1c
0x1cbe
0x1d3a
0x1dfb
0x1ed5
0x1ffe
0x20b8
0x20d8
0x211e
0x2132
0x218c
0x219c
0x21b3
0x21da
0x227a
0x228e
0x22fe
0x2333
0x244e
0x246e
0x24c0
0x250e
0x26a9
0x2790
0x27a8
0x2846
0x285a
0x287a
0x28d1
0x2913
