0x1f
0x103
0x146
0x26d
0x2bc
0x346
0x426
0x4a4
0x614
0x818
0xac9
0xc48
0xe7d
0xffa
0x109c
0x120a
0x1213
0x1420
0x145a
0x146a
0x14ba
0x1572
0x15b1
0x1705
0x173e
0x1a07
0x1a30
0x1a72
0x1cab
0x1dce
0x1e41
0x1f75
0x209f
0x2245
0x24c6
0x25b8
0x25d5
0x26ff
0x272a
0x2820
0x28d0
0x297d
0x2b16
0x2c69
0x2eb2
0x315d
0x323a
0x32e6
0x3396
0x3445
0x344e
0x376c
0x37ca
0x39a9
0x413f
0x4260
0x4815
0x4d71
0x5057
0x5226
0x5239
0x5261
