0x968	0x1ea7	0x0	0	19
0x14f0	0x14bd	0x0	0	19
0x1c56	0x1c23	0x0	0	19
0x26a1	0x266e	0x0	0	19
0x2927	0x28f4	0x0	0	19
0x2d03	0x2cd0	0x0	0	19
0x2db1	0x2d7e	0x0	0	19
0x2e5a	0x2e27	0x0	0	19
0x2579	0x2579	0x1	0	31
0x2fcf	0x2fcf	0x1	0	31
0x3044	0x3044	0x1	0	31
0x2b88	0x2b88	0x2	0	31
0x2bfd	0x2bfd	0x2	0	31
0x2c54	0x2c54	0x2	0	31
0x2ea8	0x2ea8	0x2	0	31
0x1375	0x1375	0x3	0	31
0x13ea	0x13ea	0x3	0	31
0x1441	0x1441	0x3	0	31
0x2975	0x2975	0x3	0	31
