0x1751	0x8	0x37f	0x1751
0x176e	0x9	0x3d6	0x176e
0x17a2	0x9	0x3d6	0x17a2
0x17c7	0x9	0x3d6	0x17c7
0x180c	0x9	0x3d6	0x180c
0x1840	0x9	0x3d6	0x1840
0x1865	0x9	0x3d6	0x1865
0x18aa	0x9	0x3d6	0x18aa
0x18de	0x9	0x3d6	0x18de
0x1903	0x9	0x3d6	0x1903
0x194a	0x9	0x3d6	0x194a
0x195d	0x9	0x3d6	0x195d
0x1970	0x9	0x3d6	0x1970
0x1983	0x9	0x3d6	0x1983
0x1996	0x9	0x3d6	0x1996
0x19a9	0x9	0x3d6	0x19a9
0x19bc	0x9	0x3d6	0x19bc
0x19d2	0x9	0x3d6	0x19d2
0x19fe	0x4	0x5de	0x19fe
0x1a32	0x4	0x5de	0x1a32
0x1a57	0x4	0x5de	0x1a57
0x1a9c	0x4	0x5de	0x1a9c
0x1ad0	0x4	0x5de	0x1ad0
0x1af5	0x4	0x5de	0x1af5
0x1b3a	0x4	0x5de	0x1b3a
0x1b6e	0x4	0x5de	0x1b6e
0x1b93	0x4	0x5de	0x1b93
0x1bda	0x4	0x5de	0x1bda
0x1bf0	0x4	0x5de	0x1bf0
0x1ee1	0xa	0x9aa	0x1ee1
0x1f15	0xa	0x9aa	0x1f15
0x1f3a	0xa	0x9aa	0x1f3a
0x1f7f	0xa	0x9aa	0x1f7f
0x1fb3	0xa	0x9aa	0x1fb3
0x1fd8	0xa	0x9aa	0x1fd8
0x201d	0xa	0x9aa	0x201d
0x2051	0xa	0x9aa	0x2051
0x2076	0xa	0x9aa	0x2076
0x20bd	0xa	0x9aa	0x20bd
0x20d0	0xa	0x9aa	0x20d0
0x20e3	0xa	0x9aa	0x20e3
0x20f6	0xa	0x9aa	0x20f6
0x2109	0xa	0x9aa	0x2109
0x211c	0xa	0x9aa	0x211c
0x212f	0xa	0x9aa	0x212f
0x2145	0xa	0x9aa	0x2145
0x216c	0x7	0xbb2	0x216c
0x2189	0xb	0xc09	0x2189
0x21bd	0xb	0xc09	0x21bd
0x21e2	0xb	0xc09	0x21e2
0x2227	0xb	0xc09	0x2227
0x225b	0xb	0xc09	0x225b
0x2280	0xb	0xc09	0x2280
0x22c5	0xb	0xc09	0x22c5
0x22f9	0xb	0xc09	0x22f9
0x231e	0xb	0xc09	0x231e
0x2365	0xb	0xc09	0x2365
0x2378	0xb	0xc09	0x2378
0x238b	0xb	0xc09	0x238b
0x239e	0xb	0xc09	0x239e
0x23b1	0xb	0xc09	0x23b1
0x23c4	0xb	0xc09	0x23c4
0x23d7	0xb	0xc09	0x23d7
0x23ed	0xb	0xc09	0x23ed
0x12c6	0x8	0x12b7	0x12c6
0x1337	0x8	0x1328	0x1337
0x1625	0xa	0x15af	0x1625
0x1646	0xa	0x15af	0x1646
0x1667	0xa	0x15af	0x1667
0x1688	0xa	0x15af	0x1688
0x16a9	0xa	0x15af	0x16a9
0x16cb	0xa	0x15af	0x16cb
0x16ed	0xa	0x15af	0x16ed
0x1715	0xa	0x15af	0x1715
0x30f50x1513	0xa	0x15af	0x30f5V0x1513
0x30f50x15d9	0xa	0x15af	0x30f5V0x15d9
0x30f50x15f6	0xa	0x15af	0x30f5V0x15f6
0x1d8b	0xb	0x1d15	0x1d8b
0x1dac	0xb	0x1d15	0x1dac
0x1dcd	0xb	0x1d15	0x1dcd
0x1dee	0xb	0x1d15	0x1dee
0x1e0f	0xb	0x1d15	0x1e0f
0x1e31	0xb	0x1d15	0x1e31
0x1e53	0xb	0x1d15	0x1e53
0x1e7b	0xb	0x1d15	0x1e7b
0x30f50x1c79	0xb	0x1d15	0x30f5V0x1c79
0x30f50x1d3f	0xb	0x1d15	0x30f5V0x1d3f
0x30f50x1d5c	0xb	0x1d15	0x30f5V0x1d5c
0x2516	0x4	0x24a0	0x2516
0x253d	0x4	0x24a0	0x253d
0x30f50x241c	0x4	0x24a0	0x30f5V0x241c
0x30f50x24ca	0x4	0x24a0	0x30f5V0x24ca
0x30f50x24e7	0x4	0x24a0	0x30f5V0x24e7
0x27d6	0x9	0x2760	0x27d6
0x27f7	0x9	0x2760	0x27f7
0x2818	0x9	0x2760	0x2818
0x2839	0x9	0x2760	0x2839
0x285a	0x9	0x2760	0x285a
0x287c	0x9	0x2760	0x287c
0x289e	0x9	0x2760	0x289e
0x28c6	0x9	0x2760	0x28c6
0x30f50x26c4	0x9	0x2760	0x30f5V0x26c4
0x30f50x278a	0x9	0x2760	0x30f5V0x278a
0x30f50x27a7	0x9	0x2760	0x30f5V0x27a7
0x2a05	0x6	0x294d	0x2a05
0x2a7e	0x8	0x294d	0x2a7e
0x2a7e	0x6	0x294d	0x2a7e
0x2a05	0x6	0x29e7	0x2a05
0x2a7e	0x8	0x29e7	0x2a7e
0x2a7e	0x6	0x29e7	0x2a7e
0x2a7e	0x8	0x2a6c	0x2a7e
0x2a7e	0x6	0x2a6c	0x2a7e
0x2ad9	0x7	0x2aca	0x2ad9
0x2b4a	0x7	0x2b3b	0x2b4a
0x2f38	0x5	0x2e80	0x2f38
0x2fb1	0x5	0x2e80	0x2fb1
0x2fb1	0x7	0x2e80	0x2fb1
0x2f38	0x5	0x2f1a	0x2f38
0x2fb1	0x5	0x2f1a	0x2fb1
0x2fb1	0x7	0x2f1a	0x2fb1
0x2fb1	0x5	0x2f9f	0x2fb1
0x2fb1	0x7	0x2f9f	0x2fb1
0x13ac	0x6	0x137f_0x0	0x13ac
0x2bbf	0x5	0x2b92_0x0	0x2bbf
