0x9e
0x299
0x2bc
0x2c7
0x2fe
0x392
0x3e0
0x502
0x8c4
0x9cf
0xb15
0xc1a
0xd3a
0x108a
0x145c
0x14e2
0x1526
0x15da
0x1630
0x1686
0x1722
0x1780
0x1902
0x1915
0x1946
0x19a4
0x256a
0x257d
0x2690
0x344d
0x3619
0x3750
0x377a
0x37ac
0x40e7
0x416c
0x4171
0x4192
0x41aa
0x41d0
0x42a0
0x46ed
0x4a38
0x4c1e
0x4d54
0x53a9
0x56d5
0x5957
0x5984
0x5a30
0x5a5e
0x5a96
0x601d
0x6073
