0x9e
0xdf
0x158
0x174
0x253
0x346
0x368
0x531
0x550
0x6c8
0x8a8
0xa48
0xae1
0xb53
0xbf8
0xe07
0xe31
0xed8
0xf95
0x1007
0x1028
0x112c
0x11a6
0x11ab
0x11e6
0x11f1
0x133a
0x1345
0x1366
0x13d9
0x141e
0x142f
0x1436
0x1440
0x1487
0x162f
0x16ad
0x16ce
0x1772
0x1879
0x1882
0x1b5f
0x1bf7
0x1d1a
0x1dc1
0x2044
0x21f2
0x25ac
0x29af
0x29e8
0x2a64
0x2c2c
0x2c38
0x2d1a
0x2e9e
0x31c1
0x330a
0x33db
0x34e7
0x35d2
0x35f0
0x3600
0x392e
0x394c
0x39bf
